row_num,index,common_name,name_pub,name_mast_key,name_simbad,designation,category,manmask,reject_reason,had_data,civ_blue,civ_ew,f2500,z_catalog,z_adopted,z_ned,dv_ned_kms,z_simbad,dv_simbad_kms,z_flag,adopted_record,sulentic,note
16,115,2MASS J00435499+4234302,QSO J0043+4234,2MASS J00435499+4234302,QSO J0043+4234,J004354.98+423430.2,no_sdss,3,,yes,335.5125590520637,310.2875503455261,0.41218051821845,0.191,0.191,,,,,,BEST_iter03_gtr_comps_low.json,,"PROVISIONAL, awaiting GTR. BEST_iter03_gtr_comps_low: GTR's curated masks (three ranges, 31.6 A, and 35 pixels) under the LOW component set, 335.5 / 310.29, veto clean, Si IV 0.19 and C IV 0.21 sigma rms (the errors are badly overestimated -- nominal S/N 0.4 in the window against a line reaching 54 on a continuum of 4). GTR's saved set uses the HIGH components (iter01_gtr_prior, 266.5 / 266.30) and fails the veto by 9 px at -3.3 per cent at the red edge (1594-1597 A); mod fails by 23 px. One quantum between them, 17 per cent in EW. The whole-spectrum continuum test prefers GTR's high set slightly (data/model 1.028 vs 1.052 over ~330 line-free px, both fine) and rules OUT the batch's unmasked fit (BEST had been iter06_allmasks, -78.8 / 541.86): its continuum ratio is 1.163 with anchors at 1.12 / 0.93 against data near 2.5, i.e. the continuum a factor of two low and the EW doubled -- the Z 535-12 degeneracy. A very strong narrow line (peak 54). COS 1120-1668 A: the red continuum window is extrapolated; no C III] or Mg II. REDSHIFT: catalogue 0.191 = NED; SIMBAD/Gaia 0.1892 (-453 km/s, quality C). v22 manmask was 3 PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
452,116,ICRF J213745.1-143255,[HB89] 2135-147,ICRF J213745.1-143255,ICRF J213745.1-143255,J213745.21-143255.9,no_sdss,3,,yes,-78.78126855460229,177.50598520292763,0.49933710442329277,0.2004,0.2004,,,,,,BEST_iter01_gtr_prior.json,yes,"PROVISIONAL, awaiting GTR. ICRF J213745.1-143255 = [HB89] 2135-147. BEST_iter01_gtr_prior, GTR's curated FOS masks (four ranges, 41 A, covering the deep associated absorber that carves the core at 1545-1553 A, plus 5 pixels), -78.8 / 177.51, veto clean, Si IV 0.33, C IV 0.31, C III] 0.34 sigma rms at S/N 15; anchor C III] xcorr -90 (peak -462, the blend). With the core masked the model rises above the shoulders to a peak of 19 against shoulders of 15 -- the NGC 3227 pattern, and correct. FOS alone over the merge: the COS spectrum (1120-1482 A) has no C IV and adds only far-UV at a scale of 1.09; the merge under the same masks gives -9.7 / 162.73 with worse residuals (0.54 / 0.40 / 0.37), and the batch's unmasked merge 197.5 / 123.55 -- four quanta from GTR's FOS fit, the difference being whether the absorber is masked. FOS 1120-1924 A; no Mg II. Catalogue 0.2004. v22 manmask was 3 PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
453,117,OX169,[HB89] 2141+175,OX169,QSO B2141+1730,J214335.56+174349.1,no_sdss,3,,yes,404.4969925394556,30.54433702799542,0.7189139748722837,0.2106,0.2106,,,,,,BEST_iter01_gtr_prior.json,yes,"PROVISIONAL, awaiting GTR. OX169 = [HB89] 2141+175. BEST_iter01_gtr_prior, GTR's curated masks (three ranges and 96 pixels -- the forest of spikes across a S/N-3.4 FOS spectrum) under the high component set, 404.5 / 30.54, veto clean, Si IV 0.41, C IV 0.40, C III] 0.48 sigma rms; anchor C III] xcorr -10 (peak -789, the blend). My batch variants are junk and superseded: unmasked -2437.2 / 15.46 on 81 px, my proposer masks the same. A weak line (peak 7 on 3) in a noisy spectrum that GTR's masking rescues outright. FOS 1120-2706 A; no Mg II. Catalogue 0.2106. v22 manmask was 3 PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
295,118,LBQS1317-0142,LBQS 1317-0142,LBQS1317-0142,LBQS 1317-0142,J131950.29-015804.5,no_sdss,3,,yes,887.0008002684879,59.852522918932664,0.556290139313751,0.225,0.225,,,,,,BEST_iter03_gtr_comps_high.json,yes,"PROVISIONAL, awaiting GTR. BEST_iter03_gtr_comps_high: GTR's curated masks (one 20 A range -- the broad absorption at 1487-1500 A -- plus 12 pixels) under the HIGH component set, 887.0 / 59.85, veto clean, Si IV 0.73 and C IV 0.79 sigma rms at S/N 13. GTR's saved set (auto) gives 1024.7 / 54.40 and fails marginally at the blue edge, 17 px at -2.1 per cent at 1500-1510 A next to that absorption; low fails on 55 px (1300.0 / 51.19). Two quanta between auto and high, the model otherwise the same. The proposer's own masks fail on 59-60 px (1024.7 / 56.6). Anchors: C III] window only 62 px (FOS ends at 1887 A), its xcorr -560 not to be trusted; no Mg II. REDSHIFT: catalogue 0.225 = NED (0.225-0.227 published); SIMBAD/Gaia 0.2229 (-514 km/s, quality C). v22 manmask was 3 PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
146,119,PG0953+415,PG 0953+414,PG0953+415,PG 0953+414,J095652.38+411522.4,no_sdss,2,,yes,611.3922089991388,40.0025032201366,0.3951554341174688,0.2347,0.2347,,,,,,BEST_iter03_baseline_comps_low.json,yes,"PROVISIONAL, awaiting GTR -- manmask 2 proposed, and TWO FLAGS. BEST_iter03_baseline_comps_low: COS alone, unmasked, under the LOW component set, 611.4 / 40.00, veto clean, Si IV 0.68 and C IV 0.34 sigma rms at S/N 3.7. RESERVATION, fit_unstable: the blueshift runs -217.0 (high, 62 px veto) / 611.4 (low, clean) / 818.1 (auto, 114 px at -16 per cent at both window edges) across the component sets -- fifteen quanta -- with EW 36-51; the low set is the only one that clears the veto, and the failures are the continuum-shape kind (model sagging under a straight-line continuum at 1500-1525 and 1586-1600 A) that GTR fixed on SWIFT J2325.6+2157 with two spike masks; the proposer found nothing to mask here. The v22 crossref already carried the note 'COS not bad, but continuum too low'. FLAG 1 -- the FOS spectrum is CORRUPT: a comb of narrow spikes every ~2-3 A across the whole UV (1544.3: 22, 1545.4: 26, 1548.2: 26, 1550.7: 20, on a line of ~11 and a continuum of 3; residual autocorrelation +0.61 at lag 1), which the NAL detector flags wholesale, so that the batch's merge fit was made on 46 usable C IV px at 3 sigma rms and FOS alone gives rms 4-5 in every window with 73 px at -14 per cent. This is a rebin artefact (the master catalogue lists FOS/G130H, G190H, G270H for this object), not the object, and the file should be re-rebinned; the 'S/N 21' it reports is meaningless. FLAG 2 -- the STIS file (1120-5166 A, 1573 px) has zero pixels in the C IV window. PG 0953+414. Catalogue 0.2347. No curated prior from GTR. v22 manmask was blank PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
216,120,LBQS1132-0302,LBQS 1132-0302,LBQS1132-0302,LBQS 1132-0302,J113504.90-031852.4,no_sdss,3,,yes,1574.9477243978852,36.513442797831075,0.5440654355505655,0.236,0.236,,,,,,BEST_iter03_gtr_comps_high.json,yes,"PROVISIONAL, awaiting GTR -- an extreme-blueshift object. BEST_iter03_gtr_comps_high: GTR's curated masks (two short ranges and 13 pixels) under the HIGH component set, 1574.9 / 36.51, veto clean, Si IV 0.75 and C IV 0.64 sigma rms at S/N 14. GTR's saved set (auto = low here) gives 1712.3 / 27.27 and fails on 52 px at -2.8 per cent (1500-1505 and 1577-1592 A); the batch's proposer masks 1643.7 / 24.55 on 86 px. Two quanta and 34 per cent in EW between auto and high -- the high set fills in the red wing where auto sags below continuum. The profile is genuinely extreme: the peak at 1540 A with the whole line blueward of 1549 (compare QSO B1725-142). Anchors: C III] window only 23 px (FOS ends at 1870 A), unusable; no Mg II. REDSHIFT: catalogue 0.236 = NED (0.236-0.237 published); SIMBAD/Gaia 0.2338 (-534 km/s, quality C). Note that SIMBAD's Gaia values sit 450-530 km/s BELOW the catalogue on all three of 115, 118 and 120 -- a systematic offset in the Gaia QSO redshifts rather than three coincidences, so not acted on. v22 manmask was 2 PROVISIONAL: fitted on the superseded rebin tree before the v23 regeneration, and never reviewed object by object. Do not treat as a verdict; it will be replaced when the pass resumes at index 111."
243,160,WAS 49,7C 121146.50+294816.00,WAS 49,7C 121146.50+294816.00,J121417.95+293144.2,sdss,1,iue_only,iue_only,,,,0.0633,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
363,162,QSO1419+48,LEDA  140305,QSO1419+48,LEDA  140305,J142129.82+474726.1,sdss,1,iue_only,iue_only,,,,0.0726,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
141,165,3C 227,ATO J146.9381+07.4223,3C 227,ATO J146.9381+07.4223,J094745.09+072520.1,sdss,1,iue_only,iue_only,,,,0.0862,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
313,166,Ton 730,Ton  730,Ton 730,Ton  730,J134356.72+253847.5,sdss,0,no_civ_data,no_civ_coverage,,,,0.086539683507218,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 2 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
314,171,6C 134441+623604,6C 134441+623604,6C 134441+623604,6C 134441+623604,J134617.55+622045.3,sdss,0,no_civ_data,no_civ_coverage,,,,0.1164308027393893,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 2 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""But see if SDSS helps"" That note asks whether SDSS helps, so this object must be revisited in the HST+SDSS grouping rather than treated as finally excluded."
119,172,Q 0906+484,2MASX J09101004+4813419,Q 0906+484,2MASX J09101004+4813419,J091009.93+481341.5,sdss,1,iue_only,iue_only,,,,0.1173,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
424,188,1635+119,LEDA 3096499,1635+119,LEDA 3096499,J163746.48+114949.1,sdss,1,iue_only,iue_only,,,,0.1474,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
45,198,Mrk 1014,Mrk 1014,Mrk 1014,Mrk 1014,J015950.25+002341.0,sdss,0,no_civ_data,no_civ_coverage,,,,0.1627878673997119,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 2 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""G130M ends 1450\,\AA; CIV at 1804\,\AA"""
100,204,OJ 49,QSO B0829+047,OJ 49,QSO B0829+047,J083148.85+042939.2,sdss,1,iue_only,iue_only,,,,0.1738,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
229,207,PG 1151+117,2MASS J11534927+1128306,PG 1151+117,2MASS J11534927+1128306,J115349.12+112830.1,sdss,1,iue_only,iue_only,,,,0.176,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
133,208,LEDA 3095876,LEDA 3095876,LEDA 3095876,LEDA 3095876,J093302.68+385228.0,sdss,0,no_civ_data,no_civ_coverage,,,,0.1772697001326776,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 1. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Here I think that there is indeed valid G140L data.  See if SDSS helps"" That note asks whether SDSS helps, so this object must be revisited in the HST+SDSS grouping rather than treated as finally excluded."
92,210,2MASS J08013157+3544362,2MASS J08013157+3544362,2MASS J08013157+3544362,2MASS J08013157+3544362,J080131.59+354436.3,sdss,0,no_civ_data,no_civ_coverage,,,,0.1788997738249112,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 1. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Wrong pixels being masked, merging with SDSS might help"" That note asks whether SDSS helps, so this object must be revisited in the HST+SDSS grouping rather than treated as finally excluded."
213,213,RX J1131.6+1557,RX J1131.6+1557,RX J1131.6+1557,RX J1131.6+1557,J113137.16+155645.3,sdss,0,no_civ_data,no_civ_coverage,,,,0.182958699925627,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Part of CIV should be covered by G185M, but I don't see any sign of lines in those spectra, yet there is strong Lya iin G130M"""
167,220,2MASS J10215235+4645158,2MASS J10215235+4645158,2MASS J10215235+4645158,2MASS J10215235+4645158,J102152.33+464515.6,sdss,0,no_civ_data,no_civ_coverage,,,,0.204389520172524,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 1. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Seems like there could be CIV in G140L"""
366,226,E1423+201,LEDA 1610278,E1423+201,LEDA 1610278,J142613.40+195523.9,sdss,0,no_civ_data,no_civ_coverage,,,,0.2135,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
143,228,2MASS J09503674+5128382,2MASS J09503674+5128382,2MASS J09503674+5128382,2MASS J09503674+5128382,J095036.75+512838.0,sdss,0,no_civ_data,no_civ_coverage,,,,0.2143385964407526,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 1. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""There might be some G140L flux, see if combining with SDSS helps"" That note asks whether SDSS helps, so this object must be revisited in the HST+SDSS grouping rather than treated as finally excluded."
139,231,2MASS J09460395+0139235,2MASS J09460395+0139235,2MASS J09460395+0139235,2MASS J09460395+0139235,J094603.94+013923.7,sdss,0,no_civ_data,no_civ_coverage,,,,0.2196892987832372,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 2 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""G140L problem"""
135,234,QSO J0936+5331,QSO J0936+5331,QSO J0936+5331,QSO J0936+5331,J093653.86+533126.8,sdss,0,no_civ_data,civ_partial,,,,0.2276375633570726,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 2 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""G140L has flux=0 at CIV"""
413,236,2MASS J16171142+0638333,2MASS J16171142+0638333,2MASS J16171142+0638333,2MASS J16171142+0638333,J161711.42+063833.4,sdss,0,no_civ_data,civ_partial,,,,0.2291917381085154,,,,,,,none,,"No usable C IV in the regenerated tree: 18 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No CIV coverage?"""
90,240,[VV2006] J075620.1+304535,[VV2006] J075620.1+304535,[VV2006] J075620.1+304535,[VV2006] J075620.1+304535,J075620.07+304535.4,sdss,0,no_civ_data,civ_partial,,,,0.2357046557050597,,,,,,,none,,"No usable C IV in the regenerated tree: 4 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Only spectrum I see in HST looks like junk"""
248,243,Q 1217+023,QSO B1217+023,Q 1217+023,QSO B1217+023,J122011.88+020341.5,sdss,0,no_civ_data,no_civ_coverage,,,,0.2402,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
163,247,2MASS J10115298+5442063,2MASS J10115298+5442063,2MASS J10115298+5442063,2MASS J10115298+5442063,J101152.97+544206.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.2461937341259831,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV data looks like junk"""
393,250,Q 1525+227,LB  9743,Q 1525+227,LB  9743,J152757.53+223303.9,sdss,1,iue_only,iue_only,,,,0.2539,,,,,,,none,,"IUE only: the v23 archive retrieval found no HST observation of this object at all -- no COS, STIS or FOS within the 3 arcsec cone -- so there is nothing to fit on this pass. Verified against MAST rather than against the catalogue's instrument list, which is unreliable here: it calls 7 objects IUE-only that do have HST spectra. manmask 1 by GTR's instruction, as the marker that the object still has to be dealt with in the IUE grouping; a placeholder, not a verdict."
105,251,US 1329,US 1329,US 1329,US 1329,J083658.92+442601.6,sdss,0,no_civ_data,no_civ_coverage,,,,0.2542,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""G130M ends 1450\,\AA; CIV at 1945\,\AA"""
101,252,J0833+1005-OFFNUCLEUS,SDSS J083315.08+100052.3,J0833+1005-OFFNUCLEUS,SDSS J083315.08+100052.3,J083315.21+100052.3,sdss,0,no_civ_data,no_civ_coverage,,,,0.2545035414000451,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 1. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""2MASS J08331509+1000523 spectra all look like junk, but check again after cutting low S/N pixels"""
409,262,SDSSJ1602+1410,SDSS J160211.49+141053.4,SDSSJ1602+1410,SDSS J160211.49+141053.4,J160211.49+141053.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.2766326160680635,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
269,263,2MASS J12465925+3126196,2MASS J12465925+3126196,2MASS J12465925+3126196,2MASS J12465925+3126196,J124659.27+312619.6,sdss,0,no_civ_data,no_civ_coverage,,,,0.2767042894828003,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV just beyond the coverage of G140L"""
241,264,2MASS J12140133+4048233,2MASS J12140133+4048233,2MASS J12140133+4048233,2MASS J12140133+4048233,J121401.34+404822.9,sdss,0,no_civ_data,no_civ_coverage,,,,0.2769524597484584,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV beyond the range of data in G140L"""
93,265,2MASS J08042265+1926386,2MASS J08042265+1926386,2MASS J08042265+1926386,2MASS J08042265+1926386,J080422.61+192638.7,sdss,0,no_civ_data,no_civ_coverage,,,,0.2786677653299724,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 1. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Probably 0.  Spectrum covers CIV, but flux looks like it is 0 past 1925 or so."""
282,266,2MASS J13042289+2055107,2MASS J13042289+2055107,2MASS J13042289+2055107,2MASS J13042289+2055107,J130422.88+205510.3,sdss,0,no_civ_data,no_civ_coverage,,,,0.2822847917674421,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV just beyond the coverage of G140L"""
434,267,2MASS J17185029+3042017,2MASS J17185029+3042017,2MASS J17185029+3042017,2MASS J17185029+3042017,J171850.29+304201.5,sdss,0,no_civ_data,no_civ_coverage,,,,0.2823390330206112,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
293,268,PB 3493,PB  3493,PB 3493,PB  3493,J131907.82+271828.0,sdss,0,no_civ_data,no_civ_coverage,,,,0.2838798897818679,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV just beyond the coverage of G140L"""
128,269,2MASS J09224506+3032585,2MASS J09224506+3032585,2MASS J09224506+3032585,2MASS J09224506+3032585,J092245.11+303258.3,sdss,0,no_civ_data,no_civ_coverage,,,,0.2872066210280395,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""G140L has coverage, but flux is 0 at CIV"""
